SEQN,RIAGENDR,RIDAGEYR,RIDRETH3,RIDRETH1,RIDEXPRG,DMDEDUC2,DMDMARTZ,DMDBORN4,INDFMPIR,WTMECPRP,WTINTPRP,SDMVPSU,SDMVSTRA,gender,ethnicity,education,marital_status,pregnancy_status,country_of_birth
110436,2.0,42.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,12046.23167,10736.11513,1.0,156.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
110442,2.0,38.0,2.0,2.0,2.0,2.0,1.0,2.0,1.71,15842.887645,14513.778148,1.0,151.0,Female,Other Hispanic,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
110460,2.0,31.0,3.0,3.0,2.0,5.0,1.0,1.0,2.88,49214.735829,48074.718047,2.0,161.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110467,2.0,33.0,4.0,4.0,2.0,4.0,1.0,1.0,0.8,18905.271357,18013.589135,2.0,157.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110492,2.0,39.0,4.0,4.0,2.0,3.0,3.0,1.0,0.74,9503.952579,8976.989497,2.0,163.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
110503,2.0,34.0,3.0,3.0,2.0,3.0,1.0,1.0,1.82,37386.11266,35915.964387,2.0,158.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110527,2.0,39.0,4.0,4.0,2.0,2.0,3.0,1.0,0.92,8514.068708,8082.035907,1.0,150.0,Female,Non-Hispanic Black,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
110528,2.0,39.0,4.0,4.0,2.0,5.0,1.0,1.0,1.59,23150.785988,22605.52025,1.0,152.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110529,2.0,43.0,4.0,4.0,2.0,4.0,2.0,2.0,1.24,5891.407022,5593.604661,2.0,152.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
110537,2.0,26.0,3.0,3.0,3.0,4.0,3.0,1.0,4.8,5.397605346934028e-79,31242.523865,2.0,171.0,Female,Non-Hispanic White,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
110540,2.0,28.0,6.0,5.0,2.0,5.0,2.0,1.0,3.82,17400.078475,16165.769075,1.0,162.0,Female,Non-Hispanic Asian,College graduate or above,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
110543,2.0,27.0,6.0,5.0,2.0,5.0,3.0,1.0,5.0,21865.351794,21619.22567,2.0,164.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
110552,2.0,34.0,1.0,1.0,2.0,2.0,1.0,2.0,1.91,21869.853487,19709.259011,1.0,161.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
110565,2.0,27.0,3.0,3.0,2.0,5.0,1.0,1.0,0.85,157463.839512,148250.922548,2.0,157.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110572,2.0,39.0,2.0,2.0,2.0,3.0,2.0,2.0,0.6,20632.638578,19064.508026,1.0,149.0,Female,Other Hispanic,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
110576,2.0,37.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,87175.19518,82605.157499,1.0,158.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110581,2.0,40.0,3.0,3.0,2.0,2.0,1.0,1.0,0.28,17268.11589,15193.916951,1.0,150.0,Female,Non-Hispanic White,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110602,2.0,30.0,6.0,5.0,2.0,4.0,3.0,2.0,5.0,15807.772729,14704.476759,2.0,165.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in Mexico
110606,2.0,33.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,88851.870724,84193.935673,2.0,166.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110610,2.0,29.0,2.0,2.0,2.0,1.0,1.0,2.0,1.37,28988.915867,26867.461414,1.0,172.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
110626,2.0,33.0,1.0,1.0,2.0,3.0,1.0,1.0,1.92,11114.56916,10309.742021,2.0,168.0,Female,Mexican American,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110645,2.0,43.0,4.0,4.0,2.0,4.0,1.0,1.0,3.4,14630.687727,14149.423048,2.0,172.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110688,2.0,34.0,6.0,5.0,2.0,4.0,1.0,1.0,2.15,11663.559603,10668.155587,1.0,162.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110711,2.0,40.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,14264.758528,14344.493765,1.0,170.0,Female,Mexican American,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110713,2.0,26.0,6.0,5.0,2.0,5.0,1.0,1.0,4.78,24774.841531,23565.996762,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110724,2.0,36.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,16023.066836,15521.668789,1.0,164.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
110730,2.0,29.0,3.0,3.0,2.0,5.0,3.0,1.0,3.6,38299.548482,36058.712993,2.0,171.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
110739,2.0,40.0,3.0,3.0,2.0,4.0,2.0,1.0,0.73,11761.935892,10484.771377,2.0,167.0,Female,Non-Hispanic White,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
110771,2.0,34.0,4.0,4.0,2.0,5.0,3.0,1.0,4.86,15463.962204,15195.868049,1.0,153.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
110780,2.0,37.0,4.0,4.0,2.0,4.0,3.0,1.0,0.77,4697.866907,4472.274345,2.0,156.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
110784,2.0,32.0,4.0,4.0,2.0,4.0,1.0,1.0,0.88,11800.760874,11472.04393,1.0,152.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110789,2.0,36.0,1.0,1.0,2.0,2.0,1.0,2.0,0.87,14329.727736,13743.611313,2.0,170.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
110792,2.0,44.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,7706.643587,6766.822361,2.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
110811,2.0,45.0,2.0,2.0,,4.0,1.0,2.0,1.1,29964.924763,30379.297829,1.0,154.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,,Born in Mexico
110816,2.0,29.0,4.0,4.0,2.0,3.0,3.0,1.0,0.58,15380.134859,14128.628767,2.0,171.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
110819,2.0,35.0,1.0,1.0,2.0,3.0,2.0,2.0,0.78,47483.835971,44978.402337,1.0,159.0,Female,Mexican American,High school / GED,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
110851,2.0,26.0,3.0,3.0,2.0,3.0,1.0,1.0,1.6,65534.087541,61019.315558,2.0,160.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110881,2.0,29.0,3.0,3.0,2.0,2.0,3.0,1.0,,21596.433104,18358.99079,2.0,156.0,Female,Non-Hispanic White,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
110890,2.0,41.0,4.0,4.0,2.0,2.0,1.0,2.0,1.72,6298.165635,5505.509199,2.0,151.0,Female,Non-Hispanic Black,9-11th grade,Married / Living with partner,Not pregnant,Born in Mexico
110899,2.0,29.0,3.0,3.0,2.0,4.0,3.0,1.0,,68458.916454,64384.504682,3.0,156.0,Female,Non-Hispanic White,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
110905,2.0,42.0,3.0,3.0,2.0,2.0,2.0,1.0,1.88,30716.904729,25008.130992,2.0,156.0,Female,Non-Hispanic White,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
110916,2.0,33.0,1.0,1.0,2.0,1.0,1.0,2.0,0.63,22055.658086,20530.390652,2.0,161.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
110921,2.0,33.0,3.0,3.0,2.0,5.0,1.0,1.0,3.96,34017.960496,33748.307504,2.0,167.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110939,2.0,31.0,2.0,2.0,2.0,4.0,2.0,1.0,5.397605346934028e-79,17989.886611,17248.62821,1.0,162.0,Female,Other Hispanic,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
110946,2.0,33.0,1.0,1.0,3.0,4.0,3.0,1.0,0.8,5.397605346934028e-79,12447.800183,2.0,159.0,Female,Mexican American,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
110947,2.0,30.0,7.0,5.0,2.0,4.0,1.0,2.0,,16522.254474,15742.969147,1.0,151.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
110949,2.0,26.0,6.0,5.0,2.0,5.0,3.0,1.0,0.08,17726.897454,16861.944706,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
110966,2.0,29.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,40426.067019,37429.489276,2.0,171.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110981,2.0,39.0,3.0,3.0,2.0,4.0,1.0,1.0,0.8,14778.933963,14790.173291,1.0,167.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110984,2.0,44.0,3.0,3.0,2.0,5.0,1.0,1.0,5.0,133834.406533,118562.400606,1.0,158.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110995,2.0,28.0,3.0,3.0,2.0,4.0,1.0,1.0,3.28,57869.795419,54911.125228,1.0,155.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
110999,2.0,25.0,7.0,5.0,2.0,4.0,1.0,1.0,1.46,45212.471176,43200.025466,2.0,157.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111039,2.0,44.0,6.0,5.0,2.0,4.0,1.0,2.0,1.67,13126.861987,12483.687205,2.0,154.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
111058,2.0,32.0,1.0,1.0,2.0,1.0,1.0,2.0,,16869.568216,15782.634351,2.0,164.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
111079,2.0,31.0,6.0,5.0,2.0,5.0,1.0,2.0,,24069.92131,22169.610422,1.0,169.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
111089,2.0,39.0,4.0,4.0,2.0,5.0,3.0,1.0,1.92,15095.912158,14815.163949,1.0,152.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
111096,2.0,32.0,4.0,4.0,2.0,3.0,3.0,1.0,0.35,8904.588161,8410.361886,1.0,150.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
111107,2.0,31.0,4.0,4.0,2.0,4.0,3.0,1.0,,7815.174121,7587.729105,1.0,152.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111110,2.0,45.0,3.0,3.0,,4.0,1.0,1.0,1.49,18950.706508,18467.696609,2.0,158.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
111118,2.0,28.0,3.0,3.0,3.0,5.0,3.0,1.0,,34611.483589,32015.656578,2.0,156.0,Female,Non-Hispanic White,College graduate or above,Never married,Cannot determine,Born in 50 US states or DC
111126,2.0,26.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,18606.399048,17464.693125,2.0,149.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111149,2.0,43.0,4.0,4.0,2.0,4.0,3.0,1.0,2.65,15222.80645,13686.614641,1.0,172.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111152,2.0,31.0,4.0,4.0,2.0,4.0,3.0,1.0,5.0,26116.688411,24407.538491,1.0,163.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111153,2.0,32.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,19951.77867,18830.932519,3.0,156.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111154,2.0,26.0,4.0,4.0,2.0,3.0,3.0,1.0,0.64,11172.209613,10253.906108,2.0,163.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
111155,2.0,45.0,4.0,4.0,,4.0,1.0,1.0,1.17,7658.713301,7406.349321,1.0,150.0,Female,Non-Hispanic Black,Some college / AA,Married / Living with partner,,Born in 50 US states or DC
111162,2.0,43.0,4.0,4.0,2.0,3.0,1.0,1.0,,10650.560607,9501.069836,1.0,171.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111168,2.0,44.0,3.0,3.0,2.0,5.0,1.0,1.0,3.88,60074.866342,52111.989404,2.0,152.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111171,2.0,35.0,3.0,3.0,2.0,4.0,1.0,1.0,,83598.400176,80932.122274,2.0,149.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111189,2.0,36.0,2.0,2.0,2.0,1.0,1.0,2.0,1.02,34583.592332,32437.397727,1.0,169.0,Female,Other Hispanic,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
111191,2.0,41.0,2.0,2.0,2.0,4.0,1.0,2.0,5.0,24336.667185,23866.199367,1.0,161.0,Female,Other Hispanic,Some college / AA,Married / Living with partner,Not pregnant,Born in Mexico
111197,2.0,27.0,4.0,4.0,2.0,3.0,3.0,1.0,1.01,7063.777013,6609.568279,1.0,171.0,Female,Non-Hispanic Black,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
111208,2.0,36.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,10480.696665,9436.987667,2.0,171.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
111209,2.0,31.0,3.0,3.0,2.0,5.0,1.0,1.0,4.14,94850.723856,96341.663174,1.0,159.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111219,2.0,31.0,1.0,1.0,2.0,5.0,1.0,1.0,4.14,14108.337988,13502.296799,2.0,168.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111224,2.0,25.0,4.0,4.0,2.0,4.0,3.0,1.0,2.73,5959.071229,5619.7366,1.0,167.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111235,2.0,45.0,6.0,5.0,,4.0,1.0,2.0,2.89,9558.65663,9139.978595,2.0,155.0,Female,Non-Hispanic Asian,Some college / AA,Married / Living with partner,,Born in Mexico
111271,2.0,28.0,6.0,5.0,2.0,5.0,1.0,2.0,5.0,24353.405325,24079.272564,2.0,153.0,Female,Non-Hispanic Asian,College graduate or above,Married / Living with partner,Not pregnant,Born in Mexico
111277,2.0,37.0,6.0,5.0,3.0,1.0,1.0,2.0,1.32,8472.581255,8268.985077,2.0,169.0,Female,Non-Hispanic Asian,Less than 9th grade,Married / Living with partner,Cannot determine,Born in Mexico
111283,2.0,42.0,3.0,3.0,2.0,4.0,1.0,1.0,5.0,29306.807251,28822.944404,2.0,168.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111291,2.0,42.0,4.0,4.0,3.0,4.0,3.0,1.0,,5.397605346934028e-79,8467.075221,1.0,158.0,Female,Non-Hispanic Black,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
111296,2.0,40.0,4.0,4.0,2.0,4.0,3.0,1.0,3.08,13570.999762,11808.926854,2.0,149.0,Female,Non-Hispanic Black,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111301,2.0,35.0,3.0,3.0,2.0,3.0,1.0,1.0,2.41,45786.948301,45680.208849,1.0,167.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111317,2.0,45.0,1.0,1.0,,3.0,1.0,2.0,1.91,39221.403988,38469.514574,1.0,154.0,Female,Mexican American,High school / GED,Married / Living with partner,,Born in Mexico
111320,2.0,43.0,3.0,3.0,2.0,1.0,1.0,1.0,1.22,27509.685435,22046.4379,1.0,157.0,Female,Non-Hispanic White,Less than 9th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111321,2.0,43.0,1.0,1.0,2.0,2.0,1.0,1.0,,11905.42422,11976.468974,2.0,152.0,Female,Mexican American,9-11th grade,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111365,2.0,34.0,1.0,1.0,2.0,5.0,1.0,1.0,4.73,13929.386539,13591.101147,2.0,168.0,Female,Mexican American,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111370,2.0,34.0,7.0,5.0,2.0,4.0,1.0,1.0,1.73,5728.430688,5432.241348,2.0,156.0,Female,Other/Multiracial,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111391,2.0,27.0,6.0,5.0,2.0,4.0,3.0,1.0,0.58,22343.476427,20280.446757,2.0,161.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Not pregnant,Born in 50 US states or DC
111397,2.0,29.0,2.0,2.0,2.0,2.0,3.0,1.0,0.17,14251.761364,12956.04185,1.0,159.0,Female,Other Hispanic,9-11th grade,Never married,Not pregnant,Born in 50 US states or DC
111400,2.0,28.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,21007.870995,19660.616274,1.0,168.0,Female,Non-Hispanic Black,College graduate or above,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111430,2.0,28.0,3.0,3.0,2.0,5.0,3.0,1.0,3.69,40935.375121,37043.924935,2.0,167.0,Female,Non-Hispanic White,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
111431,2.0,40.0,3.0,3.0,2.0,3.0,1.0,1.0,,28951.137033,27829.84245,2.0,158.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111436,2.0,44.0,4.0,4.0,2.0,3.0,1.0,2.0,2.78,44962.729397,39369.27574,1.0,166.0,Female,Non-Hispanic Black,High school / GED,Married / Living with partner,Not pregnant,Born in Mexico
111460,2.0,29.0,6.0,5.0,3.0,4.0,3.0,1.0,,5.397605346934028e-79,9256.370593,2.0,155.0,Female,Non-Hispanic Asian,Some college / AA,Never married,Cannot determine,Born in 50 US states or DC
111470,2.0,31.0,3.0,3.0,3.0,5.0,1.0,1.0,5.0,5.397605346934028e-79,67002.217634,1.0,156.0,Female,Non-Hispanic White,College graduate or above,Married / Living with partner,Cannot determine,Born in 50 US states or DC
111482,2.0,29.0,1.0,1.0,3.0,3.0,1.0,2.0,4.16,5.397605346934028e-79,53102.406457,1.0,161.0,Female,Mexican American,High school / GED,Married / Living with partner,Cannot determine,Born in Mexico
111489,2.0,35.0,4.0,4.0,2.0,4.0,2.0,1.0,1.71,10830.191508,10310.123423,2.0,163.0,Female,Non-Hispanic Black,Some college / AA,Widowed / Divorced / Separated,Not pregnant,Born in 50 US states or DC
111492,2.0,42.0,1.0,1.0,2.0,3.0,3.0,1.0,0.04,12031.315163,11895.966533,2.0,155.0,Female,Mexican American,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
111497,2.0,36.0,4.0,4.0,2.0,5.0,3.0,1.0,0.88,9946.459081,9558.422252,1.0,152.0,Female,Non-Hispanic Black,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
111504,2.0,32.0,3.0,3.0,2.0,4.0,1.0,1.0,2.79,33556.706182,32254.79143,2.0,155.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111505,2.0,33.0,2.0,2.0,2.0,3.0,3.0,1.0,4.22,12709.872916,11563.383025,2.0,156.0,Female,Other Hispanic,High school / GED,Never married,Not pregnant,Born in 50 US states or DC
111519,2.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,0.35,12753.808088,11932.059378,1.0,149.0,Female,Other Hispanic,9-11th grade,Widowed / Divorced / Separated,Not pregnant,Born in Mexico
111533,2.0,25.0,3.0,3.0,2.0,3.0,1.0,1.0,1.91,163885.99077,149668.512953,1.0,172.0,Female,Non-Hispanic White,High school / GED,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111534,2.0,32.0,2.0,2.0,2.0,3.0,3.0,2.0,0.87,28593.584183,26635.611264,2.0,153.0,Female,Other Hispanic,High school / GED,Never married,Not pregnant,Born in Mexico
111541,2.0,27.0,6.0,5.0,2.0,5.0,3.0,1.0,4.81,18397.313907,17107.604116,2.0,160.0,Female,Non-Hispanic Asian,College graduate or above,Never married,Not pregnant,Born in 50 US states or DC
111543,2.0,30.0,3.0,3.0,2.0,4.0,1.0,1.0,1.89,41134.109745,41060.683576,2.0,163.0,Female,Non-Hispanic White,Some college / AA,Married / Living with partner,Not pregnant,Born in 50 US states or DC
111551,2.0,39.0,1.0,1.0,2.0,1.0,1.0,2.0,1.01,6427.805867,6154.722335,1.0,152.0,Female,Mexican American,Less than 9th grade,Married / Living with partner,Not pregnant,Born in Mexico
